FECHA_VACUNACION,DOSIS1,DOSIS2,DOSIS3,DOSIS4
2020-11-19,7,5,0,0
2020-11-20,15,4,0,0
2020-11-21,22,13,0,0
2020-11-23,18,9,0,0
2020-11-24,11,17,0,0
2020-11-25,26,10,0,0
2020-11-26,18,14,0,0
2020-11-27,16,7,0,0
2020-11-28,20,8,0,0
2020-11-29,0,1,0,0
2020-11-30,13,11,0,0
2020-12-01,14,13,0,0
2020-12-02,20,8,0,0
2020-12-03,10,13,0,0
2020-12-04,13,6,0,0
2020-12-05,16,14,0,0
2020-12-07,13,11,0,0
2020-12-09,15,8,0,0
2020-12-10,16,10,0,0
2020-12-11,22,9,0,0
2020-12-12,3,0,0,0
2020-12-14,2,0,0,0
2020-12-15,11,0,0,0
2020-12-16,5,5,0,0
2020-12-17,9,26,0,0
2020-12-18,17,25,0,0
2020-12-19,20,29,0,0
2020-12-20,0,1,0,0
2020-12-21,11,23,0,0
2020-12-22,15,14,0,0
2020-12-23,12,19,0,0
2020-12-24,6,2,0,0
2020-12-26,12,39,0,0
2020-12-28,23,24,0,0
2020-12-29,11,4,0,0
2020-12-30,4,15,0,0
2021-01-02,1,19,0,0
2021-01-03,1,0,0,0
2021-01-04,2,20,0,0
2021-01-05,1,9,0,0
2021-01-06,1,5,0,0
2021-01-07,4,2,0,0
2021-01-08,2,11,0,0
2021-01-09,4,20,0,0
2021-01-10,0,1,0,0
2021-01-11,1,5,0,0
2021-01-12,22,10,0,0
2021-01-13,13,12,0,0
2021-01-14,16,3,0,0
2021-01-15,26,8,0,0
2021-01-16,14,6,0,0
2021-01-17,0,3,0,0
2021-01-18,5,17,0,0
2021-01-19,8,15,0,0
2021-01-20,1,14,0,0
2021-01-21,4,10,0,0
2021-01-22,1,4,0,0
2021-01-23,2,6,0,0
2021-01-24,0,5,0,0
2021-01-25,2,9,0,0
2021-01-26,0,11,0,0
2021-01-27,1,8,0,0
2021-01-28,0,9,0,0
2021-01-29,2,6,0,0
2021-01-30,1,8,0,0
2021-02-01,2,0,0,0
2021-02-02,1,13,0,0
2021-02-03,7,9,0,0
2021-02-04,0,15,0,0
2021-02-05,1,21,0,0
2021-02-06,0,8,0,0
2021-02-07,17,1,0,0
2021-02-08,35,5,2,3
2021-02-09,3777,8,0,0
2021-02-10,16626,20,3,0
2021-02-11,34135,2,1,1
2021-02-12,32384,0,1,0
2021-02-13,18919,2,1,0
2021-02-14,5288,1,0,0
2021-02-15,11497,1,0,0
2021-02-16,7534,1,0,0
2021-02-17,3959,1,0,0
2021-02-18,7417,1,0,0
2021-02-19,30540,8,2,0
2021-02-20,26147,0,1,0
2021-02-21,4558,1,0,0
2021-02-22,30470,10,1,0
2021-02-23,27270,2,1,0
2021-02-24,22914,4,0,0
2021-02-25,15814,5,2,0
2021-02-26,15637,4,1,0
2021-02-27,6819,0,0,0
2021-02-28,1042,2,0,2
2021-03-01,9309,11,2,0
2021-03-02,7152,2154,0,1
2021-03-03,6418,12064,0,0
2021-03-04,3786,29252,0,0
2021-03-05,4626,32346,0,0
2021-03-06,3028,17014,0,0
2021-03-07,144,2479,0,0
2021-03-08,17975,12691,0,0
2021-03-09,19608,7527,2,0
2021-03-10,12961,5089,1,0
2021-03-11,8567,5913,6,0
2021-03-12,8752,17779,4,0
2021-03-13,6220,29527,0,0
2021-03-14,713,2718,0,0
2021-03-15,18161,29830,0,0
2021-03-16,22668,24963,0,0
2021-03-17,22420,24452,1,0
2021-03-18,26218,16635,0,0
2021-03-19,25676,15835,0,0
2021-03-20,18179,6400,0,0
2021-03-21,687,1032,0,0
2021-03-22,8702,8768,0,0
2021-03-23,15652,9304,1,0
2021-03-24,14683,7399,1,0
2021-03-25,12963,4820,0,0
2021-03-26,16639,4766,1,0
2021-03-27,11303,3120,0,0
2021-03-28,2099,209,1,0
2021-03-29,4915,12503,0,0
2021-03-30,4664,21979,0,0
2021-03-31,7662,17634,0,0
2021-04-01,2485,4318,0,0
2021-04-02,1170,2835,0,0
2021-04-03,2711,6200,2,0
2021-04-04,287,1326,0,0
2021-04-05,6171,10434,0,0
2021-04-06,11787,18666,0,0
2021-04-07,13900,17019,1,0
2021-04-08,17015,28847,0,0
2021-04-09,16633,18429,0,0
2021-04-10,4201,8830,0,0
2021-04-11,35,80,0,0
2021-04-12,912,13251,2,0
2021-04-13,1896,20142,0,0
2021-04-14,2740,20695,0,0
2021-04-15,1857,21563,0,0
2021-04-16,19697,21888,0,0
2021-04-17,29649,14645,0,0
2021-04-18,27934,3179,0,0
2021-04-19,6966,4024,0,0
2021-04-20,11273,5165,0,0
2021-04-21,9862,10305,0,0
2021-04-22,8231,2548,0,0
2021-04-23,26413,2609,0,0
2021-04-24,27689,2469,0,0
2021-04-25,15562,141,0,0
2021-04-26,15366,4518,1,0
2021-04-27,19715,10857,1,0
2021-04-28,39536,11869,2,0
2021-04-29,44744,12899,2,0
2021-04-30,81278,18353,1,0
2021-05-01,63227,3007,0,0
2021-05-02,48011,1090,0,0
2021-05-03,59367,5057,1,0
2021-05-04,22914,1519,0,0
2021-05-05,20534,4594,0,0
2021-05-06,39263,2070,0,0
2021-05-07,33543,14835,0,0
2021-05-08,61158,22760,0,0
2021-05-09,33357,25487,0,0
2021-05-10,47560,9057,0,0
2021-05-11,42805,12578,0,0
2021-05-12,57738,11421,1,0
2021-05-13,73449,8448,0,0
2021-05-14,88015,20962,0,0
2021-05-15,53013,22030,1,0
2021-05-16,23657,14549,0,0
2021-05-17,51166,8348,0,0
2021-05-18,59632,9918,0,0
2021-05-19,60343,20387,0,0
2021-05-20,70344,16458,0,0
2021-05-21,109279,53973,0,0
2021-05-22,79415,52387,2,0
2021-05-23,45560,43437,3,0
2021-05-24,69655,52725,1,0
2021-05-25,77859,23727,2,0
2021-05-26,83364,12818,1,0
2021-05-27,90418,27098,0,0
2021-05-28,124720,27859,3,0
2021-05-29,75433,56227,0,0
2021-05-30,33914,31738,0,0
2021-05-31,69042,43492,2,0
2021-06-01,75930,38003,4,0
2021-06-02,78388,36520,4,0
2021-06-03,38835,26929,1,0
2021-06-04,16222,21624,0,0
2021-06-05,7644,13741,0,0
2021-06-06,1899,315,0,0
2021-06-07,8002,23553,18,0
2021-06-08,101628,116885,9,0
2021-06-09,115194,92365,7,0
2021-06-10,124774,106776,14,0
2021-06-11,90851,135592,11,0
2021-06-12,75599,89376,7,0
2021-06-13,37266,47177,2,0
2021-06-14,36441,78880,5,0
2021-06-15,42205,89748,12,0
2021-06-16,38234,77342,18,0
2021-06-17,40686,100732,1,0
2021-06-18,35772,139507,41,0
2021-06-19,22684,92115,3,0
2021-06-20,6260,27342,7,0
2021-06-21,44359,68889,2,1
2021-06-22,47077,95234,1,0
2021-06-23,41336,88099,61,0
2021-06-24,44294,42170,1,0
2021-06-25,92855,35037,4,0
2021-06-26,69629,13011,2,0
2021-06-27,47424,4014,3,0
2021-06-28,42612,14043,6,0
2021-06-29,31270,70205,9,0
2021-06-30,84150,98959,35,0
2021-07-01,100610,102112,3,0
2021-07-02,116877,91941,19,0
2021-07-03,124951,73485,1,0
2021-07-04,100538,35784,4,0
2021-07-05,151615,37185,3,0
2021-07-06,172825,42021,3,0
2021-07-07,137918,34739,4,0
2021-07-08,115900,43880,10,0
2021-07-09,123265,41438,3,0
2021-07-10,242163,27237,10,0
2021-07-11,170604,11076,14,0
2021-07-12,84835,22934,6,0
2021-07-13,86906,25696,5,0
2021-07-14,119680,30360,8,0
2021-07-15,142542,58319,2,0
2021-07-16,133657,95524,6,1
2021-07-17,228126,81839,17,0
2021-07-18,131985,47141,8,0
2021-07-19,57815,41018,5,0
2021-07-20,71763,32075,4,0
2021-07-21,86944,73028,13,0
2021-07-22,110694,84218,19,0
2021-07-23,147575,101575,11,0
2021-07-24,276718,112516,10,0
2021-07-25,207131,101651,12,0
2021-07-26,52615,25595,3,0
2021-07-27,40928,215123,8,0
2021-07-28,14154,102369,7,0
2021-07-29,15712,49773,6,0
2021-07-30,37639,129012,9,0
2021-07-31,59240,217627,14,0
2021-08-01,53066,157180,9,0
2021-08-02,41139,108554,5,0
2021-08-03,38498,101906,5,0
2021-08-04,49506,112744,4,0
2021-08-05,51276,121811,7,0
2021-08-06,156037,129827,8,0
2021-08-07,290750,207268,5,0
2021-08-08,222626,140938,17,0
2021-08-09,53741,52561,3,0
2021-08-10,61015,63980,9,0
2021-08-11,42203,78282,4,2
2021-08-12,37983,80576,3,1
2021-08-13,34683,83729,5,1
2021-08-14,40041,195451,11,1
2021-08-15,21323,176541,13,0
2021-08-16,32834,47827,6,0
2021-08-17,37656,63619,10,0
2021-08-18,35013,55006,6,0
2021-08-19,43504,58993,7,0
2021-08-20,82080,69489,29,0
2021-08-21,186959,130752,18,0
2021-08-22,152302,80448,15,0
2021-08-23,34977,46437,14,0
2021-08-24,37937,39783,10,0
2021-08-25,53683,38319,20,0
2021-08-26,70807,36644,18,0
2021-08-27,55280,119158,20,0
2021-08-28,231209,233514,28,0
2021-08-29,179806,230100,15,1
2021-08-30,7860,10325,10,0
2021-08-31,71263,49327,28,0
2021-09-01,84287,71610,18,0
2021-09-02,127651,59125,24,0
2021-09-03,146593,68702,10,0
2021-09-04,290314,75768,17,0
2021-09-05,238677,33727,20,0
2021-09-06,111559,30316,9,0
2021-09-07,175397,38631,14,0
2021-09-08,299644,54808,16,0
2021-09-09,299805,51170,19,0
2021-09-10,339542,75855,38,0
2021-09-11,483808,119940,21,0
2021-09-12,367476,124713,14,0
2021-09-13,171480,39499,14,0
2021-09-14,261480,41267,25,0
2021-09-15,200077,54112,27,0
2021-09-16,263459,74799,27,0
2021-09-17,254355,53967,23,0
2021-09-18,331982,159900,28,0
2021-09-19,187834,117170,27,0
2021-09-20,85770,46471,39,0
2021-09-21,119052,82781,28,0
2021-09-22,105300,78755,40,0
2021-09-23,94632,76203,50,0
2021-09-24,101709,96427,27,0
2021-09-25,159464,253721,34,0
2021-09-26,124334,204457,26,0
2021-09-27,98025,109020,23,0
2021-09-28,110027,129470,24,0
2021-09-29,103319,209426,65,1
2021-09-30,96092,219910,79,0
2021-10-01,91319,199621,46,0
2021-10-02,178166,400307,80,1
2021-10-03,153383,333164,40,0
2021-10-04,74291,192980,40,0
2021-10-05,74819,222972,45,0
2021-10-06,75604,207339,36,0
2021-10-07,70697,201958,28,0
2021-10-08,58394,153871,58,0
2021-10-09,95241,283627,36,0
2021-10-10,65436,178485,55,1
2021-10-11,63809,117301,36,0
2021-10-12,116061,126571,85,0
2021-10-13,110328,119109,40,0
2021-10-14,107136,119512,52,0
2021-10-15,110881,112297,20476,1
2021-10-16,177806,146978,25287,0
2021-10-17,157236,121662,10940,0
2021-10-18,92456,87161,26958,0
2021-10-19,76586,104268,25842,0
2021-10-20,58306,98553,25575,0
2021-10-21,57361,93485,16872,0
2021-10-22,48904,91075,15606,0
2021-10-23,107030,146910,7359,0
2021-10-24,74626,127684,2237,0
2021-10-25,40536,76849,7030,0
2021-10-26,38071,74863,6329,0
2021-10-27,37729,71099,5819,0
2021-10-28,44997,72637,11394,0
2021-10-29,47803,67613,15271,0
2021-10-30,209226,87365,14432,0
2021-10-31,176727,70393,9154,1
2021-11-01,76427,24754,4424,2
2021-11-02,93606,37078,6808,0
2021-11-03,110531,50759,9765,0
2021-11-04,172054,61506,9941,1
2021-11-05,231287,60194,9095,0
2021-11-06,336109,104386,9332,2
2021-11-07,220630,95953,6172,0
2021-11-08,125560,75007,7753,0
2021-11-09,116141,98174,10985,1
2021-11-10,116407,83818,16970,1
2021-11-11,99650,80860,19533,0
2021-11-12,91737,69891,14744,0
2021-11-13,121977,119515,11812,0
2021-11-14,103872,105997,12186,0
2021-11-15,91402,74176,10067,0
2021-11-16,112396,73369,11328,1
2021-11-17,111751,74097,10600,2
2021-11-18,111258,72369,10757,2
2021-11-19,114294,68298,12236,0
2021-11-20,141196,191262,13423,0
2021-11-21,115826,186022,15099,0
2021-11-22,87705,101544,18316,1
2021-11-23,91125,110717,18916,0
2021-11-24,81342,108370,21995,0
2021-11-25,79421,146583,22307,0
2021-11-26,74394,177765,62605,0
2021-11-27,89826,266655,108782,0
2021-11-28,76092,204861,92109,1
2021-11-29,59985,127471,98160,1
2021-11-30,54820,116003,107030,0
2021-12-01,61195,104873,109147,0
2021-12-02,68753,108351,117742,3
2021-12-03,67686,104683,111558,0
2021-12-04,81474,139193,117891,1
2021-12-05,65423,112574,77295,1
2021-12-06,60095,92370,78635,1
2021-12-07,59427,99942,77997,1
2021-12-08,46357,75191,50742,2
2021-12-09,68536,112300,76258,1
2021-12-10,113033,151827,82480,4
2021-12-11,139226,190069,81137,3
2021-12-12,105455,157547,59471,0
2021-12-13,114462,131958,63935,2
2021-12-14,113612,147357,64509,3
2021-12-15,103560,136054,59364,4
2021-12-16,76504,111890,53090,3
2021-12-17,74993,108298,53533,2
2021-12-18,68772,109792,53746,3
2021-12-19,46644,90705,44954,0
2021-12-20,54458,85431,128382,2
2021-12-21,49379,81829,248089,1
2021-12-22,41406,77615,219578,6
2021-12-23,33256,64849,149510,3
2021-12-24,12222,24175,44492,0
2021-12-25,3286,6170,25219,1
2021-12-26,16068,42830,128788,0
2021-12-27,34570,78062,203578,0
2021-12-28,36394,81280,211502,0
2021-12-29,34091,71015,179849,0
2021-12-30,29578,62374,127596,0
2021-12-31,10072,26356,34914,4
2022-01-01,10210,5446,14655,6
2022-01-02,13936,31091,76527,5
2022-01-03,29712,73095,150064,2
2022-01-04,28882,78858,170418,4
2022-01-05,32100,80358,208675,1
2022-01-06,30542,77249,216498,3
2022-01-07,29251,76451,218654,4
2022-01-08,26340,72009,240495,3
2022-01-09,17090,46963,141371,0
2022-01-10,29100,70360,183182,5
2022-01-11,25183,63132,175918,2
2022-01-12,24762,60430,161704,2
2022-01-13,23336,56274,171069,4
2022-01-14,21821,49664,162116,2
2022-01-15,18261,38830,170873,2
2022-01-16,11213,26242,95634,0
2022-01-17,20257,43078,123019,6
2022-01-18,16559,38548,115520,2
2022-01-19,16980,37660,111354,3
2022-01-20,15773,35052,97704,3
2022-01-21,14357,31963,96057,4
2022-01-22,13397,30590,108925,0
2022-01-23,10259,25637,83601,2
2022-01-24,53976,31788,89180,3
2022-01-25,57036,30263,89962,2
2022-01-26,74417,30415,84370,4
2022-01-27,87782,29251,83975,1
2022-01-28,96695,27751,82461,3
2022-01-29,150180,25639,100444,4
2022-01-30,113282,18155,80370,1
2022-01-31,118458,27556,94724,3
2022-02-01,111740,26507,100630,4
2022-02-02,95571,26549,98169,3
2022-02-03,106515,26153,98129,4
2022-02-04,112208,25883,100042,3
2022-02-05,110706,24831,117751,5
2022-02-06,63949,16049,76390,6
2022-02-07,92570,25946,98753,2
2022-02-08,88886,24913,103197,3
2022-02-09,85194,23796,104279,4
2022-02-10,78289,24133,101487,4
2022-02-11,90353,24248,102306,2
2022-02-12,74626,20840,104797,4
2022-02-13,43830,13160,66114,3
2022-02-14,50663,35497,68545,3
2022-02-15,56099,42025,89323,5
2022-02-16,60540,49742,92361,4
2022-02-17,55465,57822,92002,3
2022-02-18,54640,70504,94980,4
2022-02-19,55093,89810,102938,7
2022-02-20,40919,64465,75944,4
2022-02-21,51911,84702,90514,5
2022-02-22,51422,93804,93472,7
2022-02-23,46494,79468,93613,6
2022-02-24,45079,84700,83348,3
2022-02-25,45476,95240,81114,5
2022-02-26,41097,83918,83544,6
2022-02-27,29620,55004,58744,6
2022-02-28,46121,82077,81459,11
2022-03-01,42198,63826,71550,8
2022-03-02,42453,65991,72340,6
2022-03-03,41511,67389,69396,7
2022-03-04,43020,77613,68959,5
2022-03-05,47810,79517,77340,10
2022-03-06,29323,43710,51625,3
2022-03-07,37659,56140,65026,6
2022-03-08,33035,52747,55770,4
2022-03-09,35982,55282,61236,7
2022-03-10,39593,54153,63291,8
2022-03-11,47737,57847,59726,2
2022-03-12,49219,65737,78263,3
2022-03-13,28478,43699,59290,5
2022-03-14,30079,39570,59266,5
2022-03-15,25676,39512,63995,7
2022-03-16,23548,38357,64480,9
2022-03-17,22055,37112,63440,9
2022-03-18,29806,43480,64208,13
2022-03-19,29581,56030,75288,12
2022-03-20,20360,36546,59293,6
2022-03-21,18941,32336,58211,15
2022-03-22,18949,34889,68480,5
2022-03-23,18582,34044,67553,7
2022-03-24,17737,32882,83463,8
2022-03-25,20922,38720,94231,19
2022-03-26,27511,60566,138282,14
2022-03-27,20079,40155,125482,12
2022-03-28,14950,29018,111554,6
2022-03-29,15407,28044,113481,8
2022-03-30,14023,27353,120519,12
2022-03-31,12508,27466,130774,53
2022-04-01,16801,31435,147722,90
2022-04-02,19586,47826,175463,1450
2022-04-03,16386,34945,160371,1468
2022-04-04,9637,20307,107645,2077
2022-04-05,8519,16617,65005,722
2022-04-06,13018,26698,129807,3156
2022-04-07,13388,26906,120776,4819
2022-04-08,15944,31583,118991,4973
2022-04-09,17354,41355,130090,5826
2022-04-10,12940,29548,110803,2937
2022-04-11,11841,24315,109385,10284
2022-04-12,12815,25207,111338,10489
2022-04-13,14636,27274,112325,13664
2022-04-14,8161,16708,62755,2708
2022-04-15,4897,10740,40111,1755
2022-04-16,10492,26405,97393,5262
2022-04-17,8370,19083,67062,2588
2022-04-18,10248,22615,95099,12808
2022-04-19,11216,23667,92590,13076
2022-04-20,12151,24150,90994,13810
2022-04-21,12346,25069,91061,13897
2022-04-22,16458,33041,96958,13930
2022-04-23,17693,38089,113619,8712
2022-04-24,14076,30001,93703,5080
2022-04-25,13569,24974,94770,8217
2022-04-26,15268,26548,95302,9988
2022-04-27,15421,27218,91561,11455
2022-04-28,14968,26426,88068,11622
2022-04-29,16807,29727,88270,12967
2022-04-30,14039,28837,99734,13423
2022-05-01,3430,5265,26953,4177
2022-05-02,5100,9394,54440,10286
2022-05-03,5668,10237,66164,12127
2022-05-04,5822,11032,64800,12158
2022-05-05,5421,10351,63375,12624
2022-05-06,5318,9504,54859,17307
2022-05-07,4423,9315,49963,17325
2022-05-08,1006,1919,10505,3271
2022-05-09,4758,8877,52663,24291
2022-05-10,5259,10147,56664,30482
2022-05-11,5382,10386,55384,28323
2022-05-12,5801,11495,54376,25690
2022-05-13,6314,12953,55485,25151
2022-05-14,6289,14397,58279,27399
2022-05-15,3692,8994,39350,16415
2022-05-16,5116,11102,51680,23321
2022-05-17,5587,12289,52537,25766
2022-05-18,5600,12374,51571,27337
2022-05-19,5932,12507,49993,25679
2022-05-20,6713,14565,53085,26646
2022-05-21,6915,16020,56963,33576
2022-05-22,4581,10774,41090,22994
2022-05-23,5764,11726,48530,30478
2022-05-24,5810,12370,50123,31699
2022-05-25,6134,12840,49546,31055
2022-05-26,6301,12947,49442,28172
2022-05-27,7246,14477,51372,30476
2022-05-28,7475,15322,53219,36781
2022-05-29,4891,9883,39506,27872
2022-05-30,5529,10511,46023,29584
2022-05-31,5217,10297,43636,26744
2022-06-01,4281,7719,35832,23148
2022-06-02,4392,8394,36750,26188
2022-06-03,5064,9540,37979,27930
2022-06-04,5313,10737,41416,33485
2022-06-05,3630,6846,28018,22311
2022-06-06,4506,8621,37396,27878
2022-06-07,4782,8888,36690,29697
2022-06-08,5228,9683,38880,31035
2022-06-09,5173,9373,38412,31502
2022-06-10,5646,10008,39158,31696
2022-06-11,5618,10973,40689,35685
2022-06-12,4147,7825,29844,26659
2022-06-13,3294,6166,24328,18403
2022-06-14,4921,8980,36028,30180
2022-06-15,4780,8944,35766,32954
2022-06-16,4845,8661,35167,39374
2022-06-17,4761,8861,32869,38907
2022-06-18,4437,8831,31210,38421
2022-06-19,1626,3311,11410,13934
2022-06-20,4236,7794,32140,37986
2022-06-21,4645,8583,32981,45002
2022-06-22,4607,8696,33650,48813
2022-06-23,4235,7768,31578,46127
2022-06-24,3700,7153,27508,45059
2022-06-25,4601,9256,32975,56052
2022-06-26,3424,6736,25162,43305
2022-06-27,4051,7675,30610,54235
2022-06-28,4774,8856,34109,61836
2022-06-29,3334,6358,23200,40711
2022-06-30,4058,7460,31789,49872
2022-07-01,3078,5536,24497,40325
2022-07-02,3921,7267,30234,50907
2022-07-03,2298,4256,18250,31180
2022-07-04,2622,4875,23885,36091
2022-07-05,3225,5872,27283,45438
2022-07-06,3699,6758,30158,45618
2022-07-07,3601,6718,29098,46541
2022-07-08,4873,8384,32987,49127
2022-07-09,5503,9807,39116,62128
2022-07-10,3578,6501,26752,41830
2022-07-11,4345,7408,33202,46906
2022-07-12,4941,8304,36251,55649
2022-07-13,5254,8980,38139,53923
2022-07-14,5548,8966,37076,64232
2022-07-15,6712,10478,40341,68609
2022-07-16,6817,10476,40732,77642
2022-07-17,4066,6731,27773,55344
2022-07-18,5056,8389,35354,60620
2022-07-19,5586,8747,35886,64218
2022-07-20,5613,9271,37347,62164
2022-07-21,5992,9579,36788,59602
2022-07-22,6265,9559,37155,58076
2022-07-23,5566,8580,34634,63109
2022-07-24,3668,5894,24028,43880
2022-07-25,4429,6587,29187,44799
2022-07-26,4121,6385,27725,43119
2022-07-27,2793,4557,21730,29638
2022-07-28,1004,1545,7684,10618
2022-07-29,0,0,0,3
